isin,ticker
GB00B1FW5029,H3M
GB00B1GCLT25,XZF
GB00B1GK4645,VTU
GB00B1GVQH21,SYS1
GB00B1JQDM80,MARS
GB00B1KJJ408,WTB
GB00B1L5QH97,RNK
GB00B1N7Z094,IHF
GB00B1QH8P22,FRAS
GB00B1VQ6H25,YOU
GB00B1WY2338,SMIN
GB00B1XH2C03,FXPO
GB00B1YKG049,3I8
GB00B1YPC344,FSTA
GB00B1Z4ST84,VANQ
GB00B1ZBKY84,MONY
GB00B2425G68,CRW
GB00B24CGK77,RB/EUR
GB00B27YGJ97,SFR
GB00B2863827,CVSG
GB00B28HSF71,4T2
GB00B28V9347,OTV2GBP
GB00B2B0DG97,RDEB
GB00B2NDK765,YNGA
GB00B2NGPM57,PAG
GB00B2PDGW16,SMWHUSD
GB00B2QPKJ12,FRESL
GB00B39J2M42,UU/
GB00B3CX3644,STVG
GB00B3FBWW43,SD0
GB00B3MBS747,OCDO
GB00B3NWT178,KI9A
GB00B3Q74M51,DPP
GB00B3W40C23,DOTD
GB00B41H7391,ZIG
GB00B4QVDF07,BVXP
GB00B4WFW713,LSP
GB00B4WQVY43,PHE
GB00B4X3Q493,AET
GB00B4Y7R145,CURY
GB00B4YZN328,COA
GB00B53P2009,JUP
GB00B572ZV91,PHAR
GB00B5840F36,XGLD
GB00B5N0P849,JWG1
GB00B5NR1S72,RST
GB00B608Z994,IKA
GB00B61TVQ02,INCH
GB00B62Z3C74,FCSS
GB00B635TG28,ENQ
GB00B63H8491,RR/
GB00B647W791,SAV
GB00B67G5X01,WKP
GB00B67KBV28,CAML
GB00B7KR2P84,EZJ
GB00B7LHJ340,PGRL
GB00B7N0K053,PFD
GB00B7TW1V39,RCN
GB00B82YXW83,VSVS
GB00B8C3BL03,SGE
GB00B8GJBS16,SUMOGBP
GB00B8SC6K54,UKW
GB00B8VZXT93,CRST
GB00B8YZTJ80,VRS
GB00B9275X97,HVO
GB00B9GQVG73,ABDP
GB00B9XQT119,PCFT
GB00BBHXD542,GMR
GB00BBT32N39,FDEV
GB00BCDBXK43,TIME
GB00BCKFY513,FOXT
GB00BCRX1J15,JUST
GB00BD0CWJ91,FIH
GB00BD0NVK62,BOWL
GB00BD0SFR60,MOTR
GB00BD3VDH82,VVPR
GB00BD3VFW73,CTEC
GB00BD45SH49,IHP
GB00BD6K4575,CPG
GB00BD6RF223,WJG
GB00BD6SX109,R3I1
GB00BD7XPJ64,NRR
GB00BD8QVC95,LDG
GB00BD9G2S12,GTES
GB00BD9PXH49,ASLI
GB00BDCPN049,CCEP
GB00BDFBVT43,OXB
GB00BDGKMY29,BPCR
GB00BDHXPG30,ALFA
GB00BDR05C01,NG/
GB00BDSFG982,FTI
GB00BF044593,CLI
GB00BF1QPG26,SPR
GB00BF2G3L29,ANX1GBX
GB00BF345X11,SUPR
GB00BF4HYT85,BGEO
GB00BF4HYV08,CGEO
GB00BF781319,SBSI
GB00BF8J3Z99,BAKKGBX
GB00BF8Q6K64,ABDN
GB00BFFK7H57,OIT
GB00BFH55S51,EMAN
GB00BFMBMT84,ST
GB00BFN4GY99,ZNWD
GB00BFPM8908,VLG
GB00BFYF6298,KGH
GB00BFZNLB60,AJB
GB00BFZZM640,SFOR
GB00BG0TPX62,FCH
GB00BG0TSD71,GETB
GB00BG12Y042,ENOG
GB00BG49KP99,BBOX
GB00BG5KQW09,CWR
GB00BG5NDX91,SRBIF
GB00BGBN7C04,SSPG
GB00BGDT3G23,RMV
GB00BGHPT808,BMK
GB00BGXQNP29,PHNX
GB00BH4HKS39,VOD
GB00BHJYC057,IHG
GB00BHSRZC82,EWI
GB00BJ0LT190,HGT
GB00BJ62K685,PETS
GB00BJDQQ870,WOSG
GB00BJFFLV09,CRDA
GB00BJFLFT45,CREI
GB00BJHPLV88,N91
GB00BJL1ZF49,ESYS
GB00BJLP1Y77,HICL
GB00BJT0FF39,RM/
GB00BJT16S69,TROX
GB00BJTNFH41,AO/
GB00BJV2F804,APTD
GB00BJVD3B28,NIOX
GB00BJVQC708,HTWS
GB00BJVWTM27,GMS
GB00BK63S759,BRCK
GB00BK9RKT01,TPK
GB00BKDRYJ47,AAF
GB00BKDTK925,TRN
GB00BKFB1C65,MNG
GB00BKLGLS10,NAVF
GB00BKM0ZJ18,PRE
GB00BKM69866,CRCL
GB00BKPG0138,SSIT
GB00BKPH9R58,LBG
GB00BKS7YK08,TET
GB00BKY40Q38,GFRD
GB00BL6C2002,WIX
GB00BL6NGV24,DOCS
GB00BL9BW044,FRP
GB00BL9ZF303,PHLL
GB00BLDRH360,OSB
GB00BLDYK618,SMT
GB00BLGZ9862,TSCO
GB00BLH37Y17,AOM
GB00BLH42507,AT/
GB00BLPHTX84,ELIX
GB00BLR71299,JSE
GB00BLR8L223,SAAS
GB00BLWDVP51,FDM
GB00BLY2F708,CARD
GB00BM4NR742,FLO
GB00BM8B5H06,PNL
GB00BM8NFJ84,BREE
GB00BM8PJY71,NWG
GB00BM8Q5M07,JD/
GB00BMBK7016,CLX
GB00BMBVGQ36,HBR
GB00BMCLYF79,88Q
GB00BMCYKB41,CABP
GB00BMCZLK30,KOO
GB00BMD1Z199,SVNS
GB00BMF1L080,BOOK
GB00BMFR8J48,HUIPF
GB00BMH18Q19,BYIT
GB00BMH19X50,ALTN
GB00BMHVL512,KLAR
GB00BMTV7393,THG
GB00BMVP7Y09,RPRX
GB00BMVQDZ64,ATG
GB00BMWC6P49,MNDIZAR
GB00BMWRZ071,6O7
GB00BMX3W479,MTRO
GB00BMX86B70,HLN
GB00BN0VZ646,FERGR
GB00BN44P254,BCG
GB00BN455J50,WWH
GB00BN4HT335,INDV
GB00BN789668,FNX
GB00BN7CG237,AML
GB00BN7JZR28,SBO
GB00BN7SWP63,GSK
GB00BNDRMJ14,AWE
GB00BNG2M159,ATT
GB00BNGDN821,MRO
GB00BNHSJN34,QLT
GB00BNK9TP58,TRST
GB00BNLPYF73,SPI
GB00BNNTLN49,PNN
GB00BNQMPN80,RNW
GB00BNTJ3546,ALLFG
GB00BNTVWJ75,SYNT
GB00BNVVGD77,ONDO
GB00BNVVHD43,VIC
GB00BNXJB679,HBX
GB00BNYKB709,KITW
GB00BNZGNM64,ADF
GB00BP37WF17,PIN
GB00BP6MXD84,SHEL
GB00BP6S8Z30,ONT
GB00BP7L1T61,REVB
GB00BP7NQJ77,KIST
GB00BP92CJ43,TATE
GB00BP9LHF23,SDR
GB00BPDX2041,SORT
GB00BPQY8M80,GU81
GB00BPQY8R36,GMET
GB00BPTH6Y20,IIG
GB00BQ1LGQ19,BEM
GB00BQ2K3557,DYJ
GB00BQH8G337,RZLV
GB00BQS10J50,GAMA
GB00BQVXM815,HEMO
GB00BR3SVZ18,MNO1EUR
GB00BR3VDF43,DATA
GB00BR3YV268,PCT
GB00BRJ9BJ26,FEVR
GB00BRJQ8J25,HMSO
GB00BRSCY602,OHLTF
GB00BS3DYQ52,RPI
GB00BSB7BS06,PINE
GB00BTC0LB89,DFS
GB00BTFR4F17,WPHO
GB00BTQGS779,MTLN
GB00BTWSXB68,TBTG
GB00BV9DPV21,SHAW
GB00BV9FP302,COUD
GB00BVFCZV34,RWS
GB00BVFNZH21,ROR
GB00BVG7F061,BRSL
GB00BVGBY890,ZEG
GB00BVMN1558,VSURE
GB00BVMTNR93,PAY
GB00BVV2KN49,ECEL
GB00BXB07J71,GTLY
GB00BY2Z0H74,PRTC
GB00BY7QYJ50,GROW
GB00BYMF3676,W7L
GB00BYMT0J19,LIVN
GB00BYN5BY03,HYSG
GB00BYRJ5J14,PHP
GB00BYSXWW41,MIDW
GB00BYT18307,TBCG
GB00BYT1DJ19,ICG
GB00BYV81293,STX
GB00BYVX2X20,EVPL
GB00BYW6GV68,GSM
GB00BYWVDP49,SBRE
GB00BYX1P358,TAM
GB00BYX5K988,SRC
GB00BYXJC278,IBJHF
GB00BYYJL418,NXR
GB00BYZJ7G42,HWG
GB00BYZN9041,FUTR
GB00BZ042C28,K1P3
GB00BZ0D6727,KNOS
GB00BZ0X8W18,BKS
GB00BZ15CS02,ARB
GB00BZ3CNK81,TRMDA
GB00BZ4BQC70,JMAT
GB00BZBX0P70,GYM
GB00BZC0LC10,VCP
GB00BZC0LP49,LUCE
GB00BZCNLL95,BBH
GG00B1GHHH78,VTA
GG00B1W3VF54,SRE
GG00B28C2R28,PEYGBX
GG00B2R9PM06,CHAR
GG00BPFJTF46,PSHUSD
GG00BQBFY362,BHMGL
GG00BQZCBZ44,SHUR
GI000A0F6407,EIHDF
GRS001003052,CREDIA
GRS003003035,ETE
GRS004013009,TELL
GRS014003032,BKP
GRS045003001,EPIL
GRS047063003,LANAC
GRS054003009,MOYZK
GRS065003014,PAP
GRS084003011,BIOSK
GRS087003000,INTRK
GRS088003017,ELSTR
GRS090003005,LEBEK
GRS092103001,MPITR
GRS095003000,PROFK
GRS096003009,FOYRK
GRS117123000,KYLO
GRS120003009,KARE
GRS124153008,BISK
GRS128003001,LAMPS
GRS135003002,BIOT
GRS137003000,GEBKA
GRS145003000,GEKTERNA
GRS147233001,IATR
GRS148003015,INTEK
GRS156203002,SATOK
GRS165063009,BIOKA
GRS184003002,PRD
GRS191213008,ELLAKTOR
GRS204003008,SSA1
GRS213213002,AVAX
GRS222213001,EKTER
GRS237003009,MIN
GRS239003007,PLAT
GRS240003012,ELBE
GRS245213004,LAMDA
GRS246003008,LAVI
GRS249003005,YALCO
GRS259003002,FLEXO
GRS260333000,OTE
GRS265003004,NAYP
GRS275073005,PAIR
GRS281003004,ELHA
GRS282183003,BELA
GRS289103004,ALMY
GRS295003008,YKNOT
GRS298343005,HLPN
GRS310003009,9IVA
GRS314003013,MIG
GRS319103008,MEVA
GRS323003012,EUROB
GRS326003019,PLAKR
GRS337003008,OTOEL
GRS343313003,BYLOT
GRS345503007,PETRO
GRS350263000,HAIDE
GRS359353000,AHWSF
GRS364253005,DOMIK
GRS372003004,IKTIN
GRS373173004,AKRIT
GRS374003002,MATHIO
GRS375183001,MODA
GRS384003000,KORDE
GRS385113006,EVROF
GRS387503006,NAKAS
GRS395363005,EXAE
GRS396003006,QUAL
GRS397003005,ELTON
GRS403003007,OLYMP
GRS404003006,ASCO
GRS407183003,VOSYS
GRS412503005,DROME
GRS419003009,OPAP
GRS426003000,MOH
GRS427003009,OLTH
GRS428003008,EYAPS
GRS432003028,AKTR
GRS434003000,PPC
GRS449003003,CENTR
GRS461003006,LOGISMOS
GRS469003024,KRI
GRS470003013,PPA
GRS472003011,PROF
GRS473003002,REVOIL
GRS475003018,ILYDA
GRS477003008,ELIN
GRS484003009,SIDMA
GRS487003006,TRASTOR
GRS488003005,MOTO
GRS495003006,AEGN
GRS497003012,PREMIA
GRS502003007,DOPPLER
GRS504003021,ATRUST
GRS509003018,PRODEA
GRS510003015,FOODL
GRS517003000,BRIQ
GRS518003009,ADMIE
GRS520003005,CNLCAP
GRS522003003,REALCEUR
GRS524003001,BLEKEDRO
GRS525003000,DIMAND
GRS528003007,MLAZR
GRS533003000,OPTIMA
GRS536003007,AIA
GRS805003001,INLIEUR
GRS830003000,ALPHA
HK0000049939,762
HK0000055878,HIUC
HK0000056264,1668
HK0000063609,SWPFF
HK0000065349,1137
HK0000065869,1788
HK0000069689,1299
HK0000077468,3360
HK0000083920,6808
HK0000084183,984
HK0000091790,376
HK0000093390,6823
HK0000101367,2XI
HK0000120151,295
HK0000139300,511
HK0000172855,3315
HK0000179108,2638
HK0000218211,1347
HK0000255361,2666
HK0000264595,4NM1
HK0000295763,70
HK0000311099,3320
HK0000337987,3329
HK0000376142,1475
HK0000504214,3877
HK0000552189,1503
HK0000592854,697
HK0000608585,17
HK0000658531,2096
HK0000709128,2155
HK0000735800,2191
HK0000745908,123
HK0000746575,6626
HK0000748381,2209
HK0000769783,185
HK0000811882,2285
HK0000827664,816
HK0000981941,8028
HK0001163432,245
HK0002007356,2
HK0003000038,HCG
HK0004000045,4
HK0006000050,6
HK0008011667,PCWLF
HK0010000088,10
HK0011000095,11
HK0012000102,12
HK0014000126,14
HK0016000132,16
HK0018000155,18
HK0019000162,19
HK0023000190,23
HK0027032686,27
HK0031044180,31
HK0045000319,45
HK0066009694,MTRJF
HK0083000502,83
HK0086000525,86
HK0087000532,87
HK0101000591,101
HK0119000674,119
HK0128011282,128
HK0131037993,131
HK0137031065,137
HK0144000764,144
HK0165000859,165
HK0171000877,171
HK0184000948,184
HK0200030994,200
HK0218001102,218
HK0222001130,222
HK0242001243,242
HK0257001336,257
HK0267001375,CTPCF
HK0270001396,270
HK0285041858,285
HK0291001490,291
HK0293001514,293
HK0308001558,308
HK0363006039,363
HK0388045442,388
HK0392044647,392
HK0420001817,420
HK0435036626,435
HK0440001847,440
HK0450001869,450
HK0533002009,533
HK0604011236,604
HK0639031506,639
HK0656038673,656
HK0669013440,669
HK0688002218,688
HK0817039453,817
HK0823032773,L5R
HK0836012952,836
HK0880043028,880
HK0882007260,882
HK0883013259,CEOHF
HK0941009539,CTM
HK0992009065,992
HK1097008929,1097
HK1126010854,1126
HK1203033175,1203
HK1208013172,1208
HK1883037637,1883
HK2356013600,2356
HK2380027329,2380
HK2388011192,BOF
HK2778034606,2778
HK3377040226,3377
HK3808041546,3808
HU0000061726,OTP
HU0000073457,RMV1
HU0000073507,MGYB
HU0000074844,ZWACK
HU0000078175,MBHJB
HU0000083696,GSPARK
HU0000102132,APPENINN
HU0000110226,OPUS
HU0000120720,WABERERS
HU0000123096,RICHT
HU0000151956,DELTA
HU0000153937,MOL
HU0000155726,ALTEO
HU0000180112,PANNONIA
ID1000053705,MEDC
ID1000057003,INDF
ID1000058407,UNTR
ID1000060007,MYOR
ID1000061302,INTP
ID1000062201,INKP
ID1000066004,AALI
ID1000068604,GGRM
ID1000068703,BUMI
ID1000070402,CMNP
ID1000072309,SMCB
ID1000074008,HMSP
ID1000076706,TBLA
ID1000085707,BRPT
ID1000086002,GJTL
ID1000090202,ADMG
ID1000092406,SMRA
ID1000092703,PNBN
ID1000094006,PTBA
ID1000094204,BDMN
ID1000095003,BMRI
ID1000095706,UNVR
ID1000096605,BBNI
ID1000097207,ADHI
ID1000097405,ISAT
ID1000098007,BNGA
ID1000098205,BNLI
ID1000099302,BNII
ID1000099708,UNSP
ID1000099807,PMDKF
ID1000100209,WOMF
ID1000101207,QGH
ID1000102205,HEXA
ID1000102502,EXCL
ID1000102809,QF9
ID1000104003,T9Q
ID1000105703,BISI
ID1000106206,MNCN
ID1000106602,ANTM
ID1000106800,SMGR
ID1000107303,DEWA
ID1000107600,WIKA
ID1000108103,JSMR
ID1000108509,ITMG
ID1000108905,LPKR
ID1000109309,INCO
ID1000109507,BBCA
ID1000110000,BNBR
ID1000110901,INDY
ID1000111305,ADRO
ID1000111602,PGB1
ID1000111701,BYANEUR
ID1000111800,TINS
ID1000113202,BWPT
ID1000113707,BBTN
ID1000115207,MLPL
ID1000115306,CTRA
ID1000116403,DILD
ID1000116601,HRUM
ID1000116700,ICBP
ID1000116908,TBIG
ID1000117005,KRAS
ID1000117500,WINS
ID1000117609,BRMS
ID1000117708,CPIN
ID1000118201,BYRA
ID1000118300,GIAA
ID1000118409,LSIP
ID1000119803,LPPS
ID1000122500,PWON
ID1000122807,ASII
ID1000123904,BJTM
ID1000125107,KLBF
ID1000125503,ACES
ID1000127806,SMBR
ID1000129000,TLKM
ID1000162001,BUKA
IE000004V778,WGE0
IE00000EF730,EUEE
IE00002ZKAP0,XEEE
IE00004PGEY9,JREZ
IE00004S2680,VSGF
IE00005YSIA4,JREI
IE0000669501,GLB
IE0000902GT6,WMGT
IE0000BH4WF5,IEXA
IE0000BQ75C2,CEMH
IE0000CRTTJ9,LWCH
IE0000EAPBT6,JEIA
IE0000FCGYF9,C500
IE0000GXRR13,5HSE
IE0000H445G8,CNEW
IE0000J0F3C5,JRUE
IE0000KA1ZX3,HECB
IE0000MMQ5M5,XZME
IE0000MR4GH9,32XG
IE0000P0RPE6,WINA
IE0000QBK8U7,TSE
IE0000QLH0G6,FTWD
IE0000UW95D6,JRGE
IE0000VITHT2,ID28
IE0000VKUF67,FEIA
IE0000XTDDA8,AIQU
IE0000ZVYDH0,WELB
IE000128BSS1,VITD
IE00013A2XD6,SAWI
IE00016PSX47,MWOPEUR
IE0001827041,CRH
IE00018LB0D8,WDFE
IE0001DKJVC2,WMMV
IE0001DM7O60,FUIE
IE0001FQFU60,WMSE
IE0001GSQ2O9,LWCR
IE0001J5A2T9,REUS
IE0001JABD69,JRWE
IE0001JH5CB4,XEPA
IE0001R850E1,SDVY
IE0001TLQX55,XUGA
IE0001UQQ933,GERD
IE0001VDDL68,GB1A
IE0001VXZTV7,V3ML
IE0001XIQ4D9,BS7A
IE0001ZFMLN7,N100
IE00021E4FE3,ECMA
IE00022GJEG1,BATJ
IE00023EZQ82,PLAY
IE000264WWY0,IB28
IE00026BEVM6,MWOA
IE00028FXN24,SWR
IE00028H9QJ8,XGUE
IE0002DDYPW4,QGLOE
IE0002EI5AG0,XDEE
IE0002L5QB31,XYLU
IE0002PG6CA6,REMX
IE0002PGSLZ5,XEEU
IE0002RPS3K2,HYGN
IE0002UMVXQ1,JSUD
IE0002W8NB38,MUSD
IE0002XFS025,FGLV
IE0002Y8CX98,WDEF
IE0002ZM3JI1,XNUS
IE0003290289,FBD
IE00032L0R44,35ID
IE00032YLFR3,QUSAE
IE00034XRBU1,BS0A
IE00036F4K40,XDG3
IE0003864109,GNC
IE000389GTC0,H41T
IE0003A512E4,ARKIX
IE0003B4BV34,USTEC
IE0003BJ2JS4,NCLR
IE0003HUCA83,VGGE
IE0003HV7CS6,I28X
IE0003JSNHV9,JEGS
IE0003KQ8JX1,JGUD
IE0003LFZ4U7,DOLE
IE0003NQ0IY5,XWEQ
IE0003RQ9F90,QQQE
IE0003UH9270,UGRW
IE0003UN5CT1,JSEE
IE0003UVYC20,JEPG
IE0003W9O921,XGBU
IE0003WEWAX4,FOHW
IE0003XJA0J9,WEBN
IE0003Z9E2Y3,COPX
IE0003ZXNJY5,WOOAX
IE00041H4WT9,ASWG
IE00043L4HU0,CEMC
IE000472H9T4,XNDQ
IE00048C5NZ0,JEIG
IE0004906560,KRZ
IE0004927939,KSP
IE00049LEBV0,32ID
IE00049TNTV6,JEAA
IE0004CIQ1O4,MWOS
IE0004HBJKG0,PAACE
IE0004I037N4,EMGM
IE0004J37T45,SPEEU
IE0004KLW911,XQUD
IE0004L9EID2,INGB
IE0004MFRED4,XZEW
IE0004QWOTD5,BSE6
IE0004TFW0R5,MWOU
IE0004U3TX15,MTVR
IE0004W4ZVJ5,INGU
IE0004X8KUG5,FOCT
IE0004YRJHW4,CAESG
IE0005042456,ISFA
IE00050EGWG5,XDJU
IE00050J4789,USSM
IE00052T92P8,MWOI
IE00053WDH64,HYDE
IE0005711209,ICLR
IE00058MW3M8,S500H
IE00059GZ051,SUST
IE0005CH3U28,JGRO
IE0005E47AH7,XDG9
IE0005E8B9S4,MWOT
IE0005FKEK99,JGRN
IE0005MWBFR7,JGIE
IE0005NYD352,WEL4
IE0005QL4147,UEDA
IE0005TF96I9,CYBO
IE0005YK6564,URNM
IE000611IJM3,WENH
IE00061J0RC6,WEL2
IE00063FT9K6,COPM
IE00063GNWK1,USESG
IE00069JGT58,JSEU
IE0006B9CPY7,GUHY
IE0006BDZN36,EUROON
IE0006CJGQR9,JQPD
IE0006D3PGW3,EXCN
IE0006FAD976,FSPU
IE0006FDYJF8,XCJD
IE0006FFX5U1,XNNV
IE0006FIW9Z0,JEQE
IE0006FM6MI8,WEL9
IE0006GNB732,XZHE
IE0006HMLPV6,JSHE
IE0006K7DEL9,GCOR
IE0006KNOFD1,FFGE
IE0006LBEDV2,ECMF
IE0006MM8VN6,JAAG
IE0006OIQXE9,FGHY
IE0006QCIHM0,FSCE
IE0006QX3Y11,OP8E
IE0006S0EBF2,QMAR
IE0006SEWKA2,JEEM
IE0006UGU3X3,27IT
IE0006UQKVQ0,HEQD
IE0006VDD4K1,FWEA
IE0006WOV4I9,FSPW
IE0006WW1TQ4,EXUS
IE0006YCYW06,JEIE
IE0006YM7D84,XZHY
IE000716YHJ7,FWRA
IE00072RHT03,ICBR
IE00074JLU02,XNJP
IE00075IVKF9,URNJ
IE00076HZIP3,29IT
IE00077FRP95,SDIV
IE00077IIPQ8,NTSG
IE000783LRG9,JRZD
IE00079EUF59,BSE8
IE0007BT2BH8,EGVA
IE0007FM00T9,INCI
IE0007HKA9K1,LAB2
IE0007I99HX7,MOTU
IE0007L3IJF6,FESE
IE0007M3MLF3,GGRE
IE0007P4PBU1,HCHA
IE0007UE04X9,WENU
IE0007ULOZS8,XZSP
IE0007UPSEA3,ID26
IE0007WJ6B10,XDG6
IE0007WMHDE3,GR8
IE00080CTQA4,5HEU
IE0008119MO8,HITC
IE00081SF8K7,JEEG
IE00082MOBL9,EUSD
IE0008470928,EUN1
IE0008471009,EUN2
IE00085PWS28,WEXU
IE0008BA4TY1,CEGI
IE0008D0AIU9,WEWEU
IE0008GBXCA4,SPEQW
IE0008GO35B5,ICLU
IE0008GRJRO8,DFSV
IE0008M1R3N4,USMC
IE0008P6LL15,JGVE
IE0008QIFH42,JEGG
IE0008RX29L5,WNDE
IE0008SEV3B2,EGVD
IE0008T6IUX0,V3PL
IE0008TKP6O7,LESA
IE0008YN0OY8,XWEB
IE0008YN55P8,IQSD
IE00091SR7N7,CEBR
IE00093SKUY4,CEBX
IE000940RNE6,WBLK
IE00094FRAA6,CAUT
IE00094GSCQ4,XEEW
IE00098ZGGO6,IU0A
IE0009BI8Z04,WEXD
IE0009BM62P2,SPAB
IE0009DRDY20,F50A
IE0009DRFET8,MSEP
IE0009EDBBS3,GIGE
IE0009EGAHL0,IQUA
IE0009EQZP90,31ID
IE0009HF1MK9,WEBK
IE0009JOT9U1,IGLD
IE0009QS7W62,WHCA
IE0009SJ3GE3,WEL6
IE0009TJ5T70,JPEC
IE0009VWHAE6,USEE
IE0009W21NT4,WDESGE
IE0009WWNY77,BCFG
IE000A0GH076,WETFE
IE000A0RC215,BS28
IE000A7N3IV0,JRAW
IE000A89Y2G7,WUTS
IE000AGCIYE6,JGAD
IE000AIFGRB9,WDEE
IE000AK4O3W6,IE3E
IE000AN3AFZ1,JOGS
IE000ANHU3J3,JSEM
IE000ANYHV73,MWOY
IE000AON7ET1,ARXX
IE000AP27VA7,JGPD
IE000APK27S2,AEGE
IE000AQ7A2X6,SPFF
IE000ARLR807,FYUI
IE000ATRYEA4,CEMI
IE000AV35A01,JESM
IE000AWRDWI7,CN50
IE000AWT6D61,CEBU
IE000AYJ75E5,BE26
IE000AZOUN82,FLXA
IE000AZV0AS3,WMMS
IE000B1A2798,VGGF
IE000B4EDHL6,BS9A
IE000B5UZSG9,FJPI
IE000B9PQW54,CURE
IE000BI0GCN3,CBUS
IE000BI8OT95,MWRD
IE000BKMMHF9,PXJSRI
IE000BLN64M9,ENTR
IE000BMDG046,BS27
IE000BRM9046,IDFN
IE000BWKUES1,AQWA
IE000BXC49I6,JSEG
IE000BZ1HVL2,SPFH
IE000BZXJJ24,30ID
IE000C5Q64P6,BS29
IE000C5YJ791,USLD
IE000C692SN6,HWSC
IE000C7DDDX4,FLXS
IE000CBYU7J5,RIEM
IE000CFH1JX2,H2OA
IE000CH3OQ51,MXUE
IE000CK5G8J7,CBUX
IE000CL68Z69,PABW
IE000CM02H85,FLXT
IE000CN8T855,JUHE
IE000CNSFAR2,MWOF
IE000CO3P697,MJUN
IE000COQKPO9,NESG
IE000CQQ22C8,JPVE
IE000CR3ZDF9,CBU2
IE000CR424L6,CBUD
IE000CR7DJI8,CBUM
IE000CVOSY02,DWLD
IE000CXLGK86,XDED
IE000CXVOXQ1,DGRE
IE000CY30YV9,FTMO
IE000CYTPBT0,CMOC
IE000D0T0BO1,FLXJ
IE000D3BWBR2,I50D
IE000D5R9C23,AXEE
IE000D8FCSD8,IPRA
IE000D8XC064,WOEE
IE000DD75KQ5,SPSA
IE000DNSAS54,XEMC
IE000DOZYQJ7,TAEH
IE000DS9ZCL4,JRDC
IE000DTA2ZH9,JAVD
IE000DU292E6,ADSE
IE000DVLBQ03,EFRW
IE000E02WFD5,SHOR
IE000E0NL9T3,33GI
IE000E0V65D8,XBI0
IE000E4BATC9,XZWD
IE000E6TPCH9,SPQA
IE000E7EI9P0,MWOB
IE000E9W0ID3,TLCO
IE000EBFYWX3,KROP
IE000EBPC0Z7,FVCH
IE000EEJLWG1,CEBW
IE000EFHIFG3,MWOX
IE000EJ2EHO7,WDMVO
IE000ENYES77,WEL8
IE000EOFR2K5,USDB
IE000EPX8KB7,SPQH
IE000ESLTCW9,EBXA
IE000EVUY6K9,HYHE
IE000F354Q61,XSWC
IE000F37PGZ3,V3RF
IE000F472DU7,DGNE
IE000F6G1DE0,IE1A
IE000F9IDGB5,IWDS
IE000FBG59J1,JEGN
IE000FCGBU62,MWOD
IE000FI414K7,UKPH
IE000FJJZA01,QUS5
IE000FK14CA5,FYUE
IE000FN81QD2,CAVEEUR
IE000FNVOB27,HPEM
IE000FOSCLU1,MPAB
IE000FP52WM7,DMAT
IE000FPWSL69,K0MR
IE000FQ808R5,QSEP
IE000FSN19U2,WEBL
IE000FVQW7E7,GCBE
IE000FXHG8D6,TRUD
IE000FYTRRJ6,JSGD
IE000G0E83X3,IART
IE000G4ONBO6,FFGC
IE000G6GSP88,HPRA
IE000GA3D489,ARKKX
IE000GAKWFA7,QDEC
IE000GB2EQ90,BS30
IE000GDU4WA8,GOVE
IE000GEHNQU9,MWOC
IE000GID8VI0,GHRS
IE000GMRDSZ7,BS8A
IE000GOJO2A3,V3PA
IE000GSIFIB0,CLIP
IE000GU6MFI0,VUDY
IE000GWA2J58,XEMD
IE000GYDNJS5,XCUD
IE000GZD8ME7,GAEM
IE000H0TSO96,EIGC
IE000H1H16W5,CBUI
IE000H22E3N8,CBU0
IE000H3AH951,GREIT
IE000H3Q3AF6,VUDS
IE000H5X52W8,IBE7
IE000H7PE775,MWHE
IE000HARFTG3,VSGE
IE000HDEYKM3,FYEI
IE000HF69TA9,FEPI
IE000HFBJ0U0,QJUN
IE000HFXP0D2,JRGD
IE000HGH8PV2,SPAH
IE000HH3SU50,EPAD
IE000HPBRE54,WRLD
IE000HT7E0B1,XNZN
IE000HY30YW6,X500
IE000HYFO765,GQUS
IE000I25S1V5,BSE0
IE000I2WYEU9,31IG
IE000I5MBLC4,JEUS
IE000I8IKC59,PAJP
IE000I8KRLL9,SEMI
IE000I9HGDZ3,XWSC
IE000IAXNM41,DFEU
IE000IDLWOL4,XEWE
IE000IEGVMH6,WEBM
IE000IEOQSJ3,JEHY
IE000IF0HTJ9,FGGB
IE000IHURBR0,29GI
IE000IIED424,OP7E
IE000IISJT64,QDEV
IE000IM4K4K2,FLRA
IE000IMGE5W5,DVDE
IE000IP0UC52,SADH
IE000IQQEL77,COPP
IE000ISS8DB2,XSWD
IE000IUNJSL2,SEUA
IE000IVNQZ81,TEL
IE000IZO7033,CBUP
IE000J0LN0R5,WEL5
IE000J6CHW80,USFA
IE000J80JTL1,GRDU
IE000JCW3DZ3,ARMR
IE000JHYO4T6,AW1Q
IE000JJQ6248,FUIG
IE000JKS50V3,WELZ
IE000JLILKH0,JRWU
IE000JNHCBM6,WNDY
IE000JNKVS10,BBSC
IE000JQ2IJD3,USDVD
IE000JS4ANL9,JGOV
IE000JTPK610,CBUY
IE000JXFRNI0,TI5A
IE000JZ473P7,HSPA
IE000JZYIUN0,XDG7
IE000K1P4V37,MWSH
IE000K1VI152,CEMF
IE000K4JG8P9,HEDL
IE000K9Z3SF5,C300
IE000KCS7J59,HEMA
IE000KD0BZ68,XGEN
IE000KDY10O3,WEB3
IE000KF370H3,NTSX
